"";"ano_cod";"ano_desc";"regiao_cod";"regiao_desc";"cultura_cod";"cultura_desc";"cultura";"Área colhida";"Área destinada à colheita";"Área plantada";"Quantidade produzida";"Rendimento médio da produção";"Valor da produção"
"5201";2005;2005;4;"Sul";2740;"Noz (fruto seco)";"permanente";1357;1573;NA;2068;1523;5469
"5202";2005;2005;4;"Sul";2741;"Pera";"permanente";1350;1354;NA;14023;10387;13272
"5203";2005;2005;4;"Sul";2742;"Pêssego";"permanente";20742;20770;NA;167859;8092;144730
"5204";2005;2005;4;"Sul";2743;"Pimenta-do-reino";"permanente";NA;NA;NA;NA;NA;NA
"5205";2005;2005;4;"Sul";2744;"Sisal ou agave (fibra)";"permanente";NA;NA;NA;NA;NA;NA
"5206";2005;2005;4;"Sul";2745;"Tangerina";"permanente";24083;24139;NA;442784;18385;135189
"5207";2005;2005;4;"Sul";2746;"Tungue (fruto seco)";"permanente";184;185;NA;383;2081;118
"5208";2005;2005;4;"Sul";2747;"Urucum (semente)";"permanente";1047;1047;NA;1215;1160;1870
"5209";2005;2005;4;"Sul";2748;"Uva";"permanente";52277;52277;NA;759092;14520;705657
"5210";2005;2005;4;"Sul";31619;"Café (em grão) Arábica";"permanente";NA;NA;NA;NA;NA;NA
"5211";2005;2005;4;"Sul";31620;"Café (em grão) Canephora";"permanente";NA;NA;NA;NA;NA;NA
"5212";2005;2005;4;"Sul";90001;"Palmito";"permanente";605;1254;NA;4495;7429;9057
"5213";2005;2005;4;"Sul";109179;"Girassol (em grão)";"temporária";11149;NA;11149;12949;1161;7708
"5214";2005;2005;4;"Sul";109180;"Triticale (em grão)";"temporária";107608;NA;107625;203845;1894;45093
"5215";2005;2005;5;"Centro-Oeste";2688;"Abacaxi";"temporária";2808;NA;2811;62738;22342;47296
"5216";2005;2005;5;"Centro-Oeste";2689;"Algodão herbáceo (em caroço)";"temporária";700003;NA;701301;2307568;3296;4728924
"5217";2005;2005;5;"Centro-Oeste";2690;"Alho";"temporária";1338;NA;1338;14504;10840;35943
"5218";2005;2005;5;"Centro-Oeste";2691;"Amendoim (em casca)";"temporária";14981;NA;15244;41095;2743;41796
"5219";2005;2005;5;"Centro-Oeste";2692;"Arroz (em casca)";"temporária";1090219;NA;1096849;2862821;2625;911360
"5220";2005;2005;5;"Centro-Oeste";2693;"Aveia (em grão)";"temporária";11830;NA;13330;12250;1035;2054
"5221";2005;2005;5;"Centro-Oeste";2694;"Batata-doce";"temporária";253;NA;253;2542;10047;1277
"5222";2005;2005;5;"Centro-Oeste";2695;"Batata-inglesa";"temporária";4044;NA;4044;160524;39694;88643
"5223";2005;2005;5;"Centro-Oeste";2696;"Cana-de-açúcar";"temporária";539858;NA;543310;37777571;69976;1180204
"5224";2005;2005;5;"Centro-Oeste";2697;"Cebola";"temporária";373;NA;373;17736;47549;9330
"5225";2005;2005;5;"Centro-Oeste";2698;"Centeio (em grão)";"temporária";250;NA;250;375;1500;100
"5226";2005;2005;5;"Centro-Oeste";2699;"Cevada (em grão)";"temporária";938;NA;938;3732;3978;1502
"5227";2005;2005;5;"Centro-Oeste";2700;"Ervilha (em grão)";"temporária";660;NA;660;1914;2900;1723
"5228";2005;2005;5;"Centro-Oeste";2701;"Fava (em grão)";"temporária";NA;NA;NA;NA;NA;NA
"5229";2005;2005;5;"Centro-Oeste";2702;"Feijão (em grão)";"temporária";195645;NA;196500;406978;2080;480030
"5230";2005;2005;5;"Centro-Oeste";2703;"Fumo (em folha)";"temporária";NA;NA;NA;NA;NA;NA
"5231";2005;2005;5;"Centro-Oeste";2704;"Juta (fibra)";"temporária";NA;NA;NA;NA;NA;NA
"5232";2005;2005;5;"Centro-Oeste";2705;"Linho (semente)";"temporária";NA;NA;NA;NA;NA;NA
"5233";2005;2005;5;"Centro-Oeste";2706;"Malva (fibra)";"temporária";NA;NA;NA;NA;NA;NA
"5234";2005;2005;5;"Centro-Oeste";2707;"Mamona (baga)";"temporária";4364;NA;7964;4722;1082;3351
"5235";2005;2005;5;"Centro-Oeste";2708;"Mandioca";"temporária";91931;NA;92481;1393008;15152;372931
"5236";2005;2005;5;"Centro-Oeste";2709;"Melancia";"temporária";6541;NA;7100;191118;29218;82432
"5237";2005;2005;5;"Centro-Oeste";2710;"Melão";"temporária";43;NA;43;278;6465;129
"5238";2005;2005;5;"Centro-Oeste";2711;"Milho (em grão)";"temporária";2171724;NA;2291105;7857797;3618;1817858
"5239";2005;2005;5;"Centro-Oeste";2712;"Rami (fibra)";"temporária";NA;NA;NA;NA;NA;NA
"5240";2005;2005;5;"Centro-Oeste";2713;"Soja (em grão)";"temporária";10854209;NA;10882566;28652564;2639;11244798
"5241";2005;2005;5;"Centro-Oeste";2714;"Sorgo (em grão)";"temporária";462527;NA;484878;893353;1931;144488
"5242";2005;2005;5;"Centro-Oeste";2715;"Tomate";"temporária";11291;NA;11295;801537;70989;177680
"5243";2005;2005;5;"Centro-Oeste";2716;"Trigo (em grão)";"temporária";108590;NA;110823;193168;1778;57852
"5244";2005;2005;5;"Centro-Oeste";2717;"Abacate";"permanente";141;141;NA;2696;19120;1141
"5245";2005;2005;5;"Centro-Oeste";2718;"Algodão arbóreo (em caroço)";"permanente";NA;NA;NA;NA;NA;NA
"5246";2005;2005;5;"Centro-Oeste";2719;"Azeitona";"permanente";NA;NA;NA;NA;NA;NA
"5247";2005;2005;5;"Centro-Oeste";2720;"Banana (cacho)";"permanente";23519;23573;NA;232148;9870;137283
"5248";2005;2005;5;"Centro-Oeste";2721;"Borracha (látex coagulado)";"permanente";31144;31544;NA;29431;944;52325
"5249";2005;2005;5;"Centro-Oeste";2722;"Cacau (em amêndoa)";"permanente";562;562;NA;265;471;663
"5250";2005;2005;5;"Centro-Oeste";2723;"Café (em grão) Total";"permanente";39983;39996;NA;35058;876;100993
"5251";2005;2005;5;"Centro-Oeste";2724;"Caqui";"permanente";NA;NA;NA;NA;NA;NA
"5252";2005;2005;5;"Centro-Oeste";2725;"Castanha de caju";"permanente";526;526;NA;273;519;294
"5253";2005;2005;5;"Centro-Oeste";2726;"Chá-da-índia (folha verde)";"permanente";NA;NA;NA;NA;NA;NA
"5254";2005;2005;5;"Centro-Oeste";2727;"Coco-da-baía";"permanente";4112;4141;NA;48786;11864;26519
"5255";2005;2005;5;"Centro-Oeste";2728;"Dendê (cacho de coco)";"permanente";NA;NA;NA;NA;NA;NA
"5256";2005;2005;5;"Centro-Oeste";2729;"Erva-mate (folha verde)";"permanente";588;882;NA;8367;14229;885
"5257";2005;2005;5;"Centro-Oeste";2730;"Figo";"permanente";22;24;NA;41;1863;54
"5258";2005;2005;5;"Centro-Oeste";2731;"Goiaba";"permanente";895;929;NA;31586;35291;15702
"5259";2005;2005;5;"Centro-Oeste";2732;"Guaraná (semente)";"permanente";581;581;NA;286;492;759
"5260";2005;2005;5;"Centro-Oeste";2733;"Laranja";"permanente";6807;6856;NA;133272;19578;52485
"5261";2005;2005;5;"Centro-Oeste";2734;"Limão";"permanente";981;993;NA;12342;12581;4927
"5262";2005;2005;5;"Centro-Oeste";2735;"Maçã";"permanente";NA;NA;NA;NA;NA;NA
"5263";2005;2005;5;"Centro-Oeste";2736;"Mamão";"permanente";248;250;NA;8557;34504;4991
"5264";2005;2005;5;"Centro-Oeste";2737;"Manga";"permanente";572;583;NA;6889;12043;2868
"5265";2005;2005;5;"Centro-Oeste";2738;"Maracujá";"permanente";1556;1571;NA;19583;12585;10891
"5266";2005;2005;5;"Centro-Oeste";2739;"Marmelo";"permanente";7;7;NA;62;8857;76
"5267";2005;2005;5;"Centro-Oeste";2740;"Noz (fruto seco)";"permanente";NA;NA;NA;NA;NA;NA
"5268";2005;2005;5;"Centro-Oeste";2741;"Pera";"permanente";NA;NA;NA;NA;NA;NA
"5269";2005;2005;5;"Centro-Oeste";2742;"Pêssego";"permanente";NA;NA;NA;NA;NA;NA
"5270";2005;2005;5;"Centro-Oeste";2743;"Pimenta-do-reino";"permanente";124;124;NA;75;604;588
"5271";2005;2005;5;"Centro-Oeste";2744;"Sisal ou agave (fibra)";"permanente";NA;NA;NA;NA;NA;NA
"5272";2005;2005;5;"Centro-Oeste";2745;"Tangerina";"permanente";1199;1211;NA;15981;13328;6082
"5273";2005;2005;5;"Centro-Oeste";2746;"Tungue (fruto seco)";"permanente";NA;NA;NA;NA;NA;NA
"5274";2005;2005;5;"Centro-Oeste";2747;"Urucum (semente)";"permanente";209;216;NA;95;454;132
"5275";2005;2005;5;"Centro-Oeste";2748;"Uva";"permanente";313;328;NA;4843;15472;7894
"5276";2005;2005;5;"Centro-Oeste";31619;"Café (em grão) Arábica";"permanente";NA;NA;NA;NA;NA;NA
"5277";2005;2005;5;"Centro-Oeste";31620;"Café (em grão) Canephora";"permanente";NA;NA;NA;NA;NA;NA
"5278";2005;2005;5;"Centro-Oeste";90001;"Palmito";"permanente";2080;2114;NA;25328;12176;26887
"5279";2005;2005;5;"Centro-Oeste";109179;"Girassol (em grão)";"temporária";36141;NA;37017;47304;1308;28075
"5280";2005;2005;5;"Centro-Oeste";109180;"Triticale (em grão)";"temporária";2160;NA;3360;2688;1244;451
"5281";2006;2006;1;"Norte";2688;"Abacaxi";"temporária";21119;NA;21270;429347;20329;175251
"5282";2006;2006;1;"Norte";2689;"Algodão herbáceo (em caroço)";"temporária";333;NA;334;949;2849;830
"5283";2006;2006;1;"Norte";2690;"Alho";"temporária";NA;NA;NA;NA;NA;NA
"5284";2006;2006;1;"Norte";2691;"Amendoim (em casca)";"temporária";313;NA;318;410;1309;520
"5285";2006;2006;1;"Norte";2692;"Arroz (em casca)";"temporária";464125;NA;468667;968790;2087;391094
"5286";2006;2006;1;"Norte";2693;"Aveia (em grão)";"temporária";NA;NA;NA;NA;NA;NA
"5287";2006;2006;1;"Norte";2694;"Batata-doce";"temporária";366;NA;382;866;2366;227
"5288";2006;2006;1;"Norte";2695;"Batata-inglesa";"temporária";NA;NA;NA;NA;NA;NA
"5289";2006;2006;1;"Norte";2696;"Cana-de-açúcar";"temporária";20972;NA;23990;1287166;61375;131057
"5290";2006;2006;1;"Norte";2697;"Cebola";"temporária";NA;NA;NA;NA;NA;NA
"5291";2006;2006;1;"Norte";2698;"Centeio (em grão)";"temporária";NA;NA;NA;NA;NA;NA
"5292";2006;2006;1;"Norte";2699;"Cevada (em grão)";"temporária";NA;NA;NA;NA;NA;NA
"5293";2006;2006;1;"Norte";2700;"Ervilha (em grão)";"temporária";NA;NA;NA;NA;NA;NA
"5294";2006;2006;1;"Norte";2701;"Fava (em grão)";"temporária";NA;NA;NA;NA;NA;NA
"5295";2006;2006;1;"Norte";2702;"Feijão (em grão)";"temporária";173487;NA;174862;125733;724;156804
"5296";2006;2006;1;"Norte";2703;"Fumo (em folha)";"temporária";498;NA;511;386;775;1358
"5297";2006;2006;1;"Norte";2704;"Juta (fibra)";"temporária";4179;NA;4561;6052;1448;3632
"5298";2006;2006;1;"Norte";2705;"Linho (semente)";"temporária";NA;NA;NA;NA;NA;NA
"5299";2006;2006;1;"Norte";2706;"Malva (fibra)";"temporária";12682;NA;12981;19899;1569;12107
"5300";2006;2006;1;"Norte";2707;"Mamona (baga)";"temporária";855;NA;855;759;887;461
"5301";2006;2006;1;"Norte";2708;"Mandioca";"temporária";489400;NA;496044;7305504;14927;1030985
"5302";2006;2006;1;"Norte";2709;"Melancia";"temporária";17622;NA;17727;265723;15079;77910
"5303";2006;2006;1;"Norte";2710;"Melão";"temporária";173;NA;181;1604;9271;1155
"5304";2006;2006;1;"Norte";2711;"Milho (em grão)";"temporária";546789;NA;549711;1102369;2016;379221
"5305";2006;2006;1;"Norte";2712;"Rami (fibra)";"temporária";NA;NA;NA;NA;NA;NA
"5306";2006;2006;1;"Norte";2713;"Soja (em grão)";"temporária";508238;NA;517943;1262418;2483;465446
"5307";2006;2006;1;"Norte";2714;"Sorgo (em grão)";"temporária";24217;NA;24217;39985;1651;13139
"5308";2006;2006;1;"Norte";2715;"Tomate";"temporária";1897;NA;1943;31656;16687;27134
"5309";2006;2006;1;"Norte";2716;"Trigo (em grão)";"temporária";NA;NA;NA;NA;NA;NA
"5310";2006;2006;1;"Norte";2717;"Abacate";"permanente";784;785;NA;5591;7131;2097
"5311";2006;2006;1;"Norte";2718;"Algodão arbóreo (em caroço)";"permanente";NA;NA;NA;NA;NA;NA
"5312";2006;2006;1;"Norte";2719;"Azeitona";"permanente";NA;NA;NA;NA;NA;NA
"5313";2006;2006;1;"Norte";2720;"Banana (cacho)";"permanente";88631;91836;NA;1007782;11370;352648
"5314";2006;2006;1;"Norte";2721;"Borracha (látex coagulado)";"permanente";5196;5860;NA;5161;993;6764
"5315";2006;2006;1;"Norte";2722;"Cacau (em amêndoa)";"permanente";85619;94789;NA;53747;627;143752
"5316";2006;2006;1;"Norte";2723;"Café (em grão) Total";"permanente";187344;193801;NA;98171;524;197703
"5317";2006;2006;1;"Norte";2724;"Caqui";"permanente";NA;NA;NA;NA;NA;NA
"5318";2006;2006;1;"Norte";2725;"Castanha de caju";"permanente";2932;2932;NA;2005;683;1668
"5319";2006;2006;1;"Norte";2726;"Chá-da-índia (folha verde)";"permanente";NA;NA;NA;NA;NA;NA
"5320";2006;2006;1;"Norte";2727;"Coco-da-baía";"permanente";28369;28630;NA;280705;9894;69679
"5321";2006;2006;1;"Norte";2728;"Dendê (cacho de coco)";"permanente";51726;51851;NA;1031187;19935;89575
"5322";2006;2006;1;"Norte";2729;"Erva-mate (folha verde)";"permanente";NA;NA;NA;NA;NA;NA
"5323";2006;2006;1;"Norte";2730;"Figo";"permanente";NA;NA;NA;NA;NA;NA
"5324";2006;2006;1;"Norte";2731;"Goiaba";"permanente";532;535;NA;4985;9370;2348
"5325";2006;2006;1;"Norte";2732;"Guaraná (semente)";"permanente";6113;8430;NA;1297;212;8088
"5326";2006;2006;1;"Norte";2733;"Laranja";"permanente";18549;18853;NA;248412;13392;92205
"5327";2006;2006;1;"Norte";2734;"Limão";"permanente";1805;1922;NA;12808;7095;2764
"5328";2006;2006;1;"Norte";2735;"Maçã";"permanente";NA;NA;NA;NA;NA;NA
"5329";2006;2006;1;"Norte";2736;"Mamão";"permanente";3516;3681;NA;29405;8363;12845
"5330";2006;2006;1;"Norte";2737;"Manga";"permanente";963;972;NA;5840;6064;2131
"5331";2006;2006;1;"Norte";2738;"Maracujá";"permanente";5354;5399;NA;52254;9759;25769
"5332";2006;2006;1;"Norte";2739;"Marmelo";"permanente";NA;NA;NA;NA;NA;NA
"5333";2006;2006;1;"Norte";2740;"Noz (fruto seco)";"permanente";NA;NA;NA;NA;NA;NA
"5334";2006;2006;1;"Norte";2741;"Pera";"permanente";NA;NA;NA;NA;NA;NA
"5335";2006;2006;1;"Norte";2742;"Pêssego";"permanente";NA;NA;NA;NA;NA;NA
"5336";2006;2006;1;"Norte";2743;"Pimenta-do-reino";"permanente";28707;28707;NA;67442;2349;217734
"5337";2006;2006;1;"Norte";2744;"Sisal ou agave (fibra)";"permanente";NA;NA;NA;NA;NA;NA
"5338";2006;2006;1;"Norte";2745;"Tangerina";"permanente";722;739;NA;5790;8019;1703
"5339";2006;2006;1;"Norte";2746;"Tungue (fruto seco)";"permanente";NA;NA;NA;NA;NA;NA
"5340";2006;2006;1;"Norte";2747;"Urucum (semente)";"permanente";3172;3179;NA;3482;1097;6587
"5341";2006;2006;1;"Norte";2748;"Uva";"permanente";29;29;NA;314;10827;364
"5342";2006;2006;1;"Norte";31619;"Café (em grão) Arábica";"permanente";NA;NA;NA;NA;NA;NA
"5343";2006;2006;1;"Norte";31620;"Café (em grão) Canephora";"permanente";NA;NA;NA;NA;NA;NA
"5344";2006;2006;1;"Norte";90001;"Palmito";"permanente";2023;2283;NA;2518;1244;3419
"5345";2006;2006;1;"Norte";109179;"Girassol (em grão)";"temporária";NA;NA;NA;NA;NA;NA
"5346";2006;2006;1;"Norte";109180;"Triticale (em grão)";"temporária";NA;NA;NA;NA;NA;NA
"5347";2006;2006;2;"Nordeste";2688;"Abacaxi";"temporária";25383;NA;26877;707997;27892;334975
"5348";2006;2006;2;"Nordeste";2689;"Algodão herbáceo (em caroço)";"temporária";302758;NA;309186;885996;2926;872234
"5349";2006;2006;2;"Nordeste";2690;"Alho";"temporária";989;NA;989;7498;7581;19130
"5350";2006;2006;2;"Nordeste";2691;"Amendoim (em casca)";"temporária";10852;NA;10863;11834;1090;10349
"5351";2006;2006;2;"Nordeste";2692;"Arroz (em casca)";"temporária";716372;NA;734917;1112828;1553;452850
"5352";2006;2006;2;"Nordeste";2693;"Aveia (em grão)";"temporária";NA;NA;NA;NA;NA;NA
"5353";2006;2006;2;"Nordeste";2694;"Batata-doce";"temporária";19378;NA;19381;181470;9364;65605
"5354";2006;2006;2;"Nordeste";2695;"Batata-inglesa";"temporária";5458;NA;5458;182596;33454;111353
"5355";2006;2006;2;"Nordeste";2696;"Cana-de-açúcar";"temporária";1120547;NA;1134645;63182425;56385;2739685
"5356";2006;2006;2;"Nordeste";2697;"Cebola";"temporária";15955;NA;15955;348026;21812;181332
"5357";2006;2006;2;"Nordeste";2698;"Centeio (em grão)";"temporária";NA;NA;NA;NA;NA;NA
"5358";2006;2006;2;"Nordeste";2699;"Cevada (em grão)";"temporária";NA;NA;NA;NA;NA;NA
"5359";2006;2006;2;"Nordeste";2700;"Ervilha (em grão)";"temporária";NA;NA;NA;NA;NA;NA
"5360";2006;2006;2;"Nordeste";2701;"Fava (em grão)";"temporária";35589;NA;36209;14128;396;22585
"5361";2006;2006;2;"Nordeste";2702;"Feijão (em grão)";"temporária";2175301;NA;2348447;1045238;480;1033370
"5362";2006;2006;2;"Nordeste";2703;"Fumo (em folha)";"temporária";29568;NA;29728;27787;939;77870
"5363";2006;2006;2;"Nordeste";2704;"Juta (fibra)";"temporária";NA;NA;NA;NA;NA;NA
"5364";2006;2006;2;"Nordeste";2705;"Linho (semente)";"temporária";NA;NA;NA;NA;NA;NA
"5365";2006;2006;2;"Nordeste";2706;"Malva (fibra)";"temporária";NA;NA;NA;NA;NA;NA
"5366";2006;2006;2;"Nordeste";2707;"Mamona (baga)";"temporária";138497;NA;146425;83280;601;49444
"5367";2006;2006;2;"Nordeste";2708;"Mandioca";"temporária";883529;NA;954050;9614526;10881;1071252
"5368";2006;2006;2;"Nordeste";2709;"Melancia";"temporária";32259;NA;32265;560817;17384;151687
"5369";2006;2006;2;"Nordeste";2710;"Melão";"temporária";18599;NA;18599;480658;25843;301541
"5370";2006;2006;2;"Nordeste";2711;"Milho (em grão)";"temporária";2723273;NA;2868118;3167819;1163;1074918
"5371";2006;2006;2;"Nordeste";2712;"Rami (fibra)";"temporária";NA;NA;NA;NA;NA;NA
"5372";2006;2006;2;"Nordeste";2713;"Soja (em grão)";"temporária";1487915;NA;1488313;3467918;2330;1215575
"5373";2006;2006;2;"Nordeste";2714;"Sorgo (em grão)";"temporária";82065;NA;88256;125176;1525;38157
"5374";2006;2006;2;"Nordeste";2715;"Tomate";"temporária";14345;NA;14395;577401;40251;325625
"5375";2006;2006;2;"Nordeste";2716;"Trigo (em grão)";"temporária";NA;NA;NA;NA;NA;NA
"5376";2006;2006;2;"Nordeste";2717;"Abacate";"permanente";1123;1123;NA;9773;8702;3388
"5377";2006;2006;2;"Nordeste";2718;"Algodão arbóreo (em caroço)";"permanente";1326;1328;NA;675;509;655
"5378";2006;2006;2;"Nordeste";2719;"Azeitona";"permanente";NA;NA;NA;NA;NA;NA
"5379";2006;2006;2;"Nordeste";2720;"Banana (cacho)";"permanente";207090;210374;NA;2706207;13067;1056020
"5380";2006;2006;2;"Nordeste";2721;"Borracha (látex coagulado)";"permanente";29352;30525;NA;27756;945;42978
"5381";2006;2006;2;"Nordeste";2722;"Cacau (em amêndoa)";"permanente";539946;596377;NA;148703;275;512151
"5382";2006;2006;2;"Nordeste";2723;"Café (em grão) Total";"permanente";153449;166382;NA;156106;1017;494001
"5383";2006;2006;2;"Nordeste";2724;"Caqui";"permanente";5;5;NA;61;12200;144
"5384";2006;2006;2;"Nordeste";2725;"Castanha de caju";"permanente";706195;706418;NA;241518;341;226224
"5385";2006;2006;2;"Nordeste";2726;"Chá-da-índia (folha verde)";"permanente";NA;NA;NA;NA;NA;NA
"5386";2006;2006;2;"Nordeste";2727;"Coco-da-baía";"permanente";233838;237886;NA;1320933;5648;440550
"5387";2006;2006;2;"Nordeste";2728;"Dendê (cacho de coco)";"permanente";44783;44941;NA;176089;3932;27135
"5388";2006;2006;2;"Nordeste";2729;"Erva-mate (folha verde)";"permanente";NA;NA;NA;NA;NA;NA
"5389";2006;2006;2;"Nordeste";2730;"Figo";"permanente";8;8;NA;85;10625;214
"5390";2006;2006;2;"Nordeste";2731;"Goiaba";"permanente";6651;6654;NA;135988;20446;67850
"5391";2006;2006;2;"Nordeste";2732;"Guaraná (semente)";"permanente";6313;6313;NA;1402;222;3791
"5392";2006;2006;2;"Nordeste";2733;"Laranja";"permanente";117589;124666;NA;1746829;14855;398415
"5393";2006;2006;2;"Nordeste";2734;"Limão";"permanente";5923;6029;NA;71881;12135;37492
"5394";2006;2006;2;"Nordeste";2735;"Maçã";"permanente";3;3;NA;15;5000;24
"5395";2006;2006;2;"Nordeste";2736;"Mamão";"permanente";21999;22242;NA;1074330;48835;402252
"5396";2006;2006;2;"Nordeste";2737;"Manga";"permanente";51339;54972;NA;953217;18567;508601
"5397";2006;2006;2;"Nordeste";2738;"Maracujá";"permanente";28037;28941;NA;377136;13451;228245
"5398";2006;2006;2;"Nordeste";2739;"Marmelo";"permanente";15;15;NA;75;5000;150
"5399";2006;2006;2;"Nordeste";2740;"Noz (fruto seco)";"permanente";NA;NA;NA;NA;NA;NA
"5400";2006;2006;2;"Nordeste";2741;"Pera";"permanente";NA;NA;NA;NA;NA;NA
"5401";2006;2006;2;"Nordeste";2742;"Pêssego";"permanente";NA;NA;NA;NA;NA;NA
"5402";2006;2006;2;"Nordeste";2743;"Pimenta-do-reino";"permanente";2105;2105;NA;4476;2126;14003
"5403";2006;2006;2;"Nordeste";2744;"Sisal ou agave (fibra)";"permanente";279584;304109;NA;248111;887;231941
"5404";2006;2006;2;"Nordeste";2745;"Tangerina";"permanente";4018;4104;NA;42415;10556;10959
"5405";2006;2006;2;"Nordeste";2746;"Tungue (fruto seco)";"permanente";NA;NA;NA;NA;NA;NA
"5406";2006;2006;2;"Nordeste";2747;"Urucum (semente)";"permanente";2956;2956;NA;2771;937;5727
"5407";2006;2006;2;"Nordeste";2748;"Uva";"permanente";9228;9228;NA;277096;30027;627269
"5408";2006;2006;2;"Nordeste";31619;"Café (em grão) Arábica";"permanente";NA;NA;NA;NA;NA;NA
"5409";2006;2006;2;"Nordeste";31620;"Café (em grão) Canephora";"permanente";NA;NA;NA;NA;NA;NA
"5410";2006;2006;2;"Nordeste";90001;"Palmito";"permanente";2578;2583;NA;18127;7031;5744
"5411";2006;2006;2;"Nordeste";109179;"Girassol (em grão)";"temporária";60;NA;60;30;500;9
"5412";2006;2006;2;"Nordeste";109180;"Triticale (em grão)";"temporária";NA;NA;NA;NA;NA;NA
"5413";2006;2006;3;"Sudeste";2688;"Abacaxi";"temporária";16149;NA;16149;475987;29474;270606
"5414";2006;2006;3;"Sudeste";2689;"Algodão herbáceo (em caroço)";"temporária";90207;NA;96152;244419;2709;217212
"5415";2006;2006;3;"Sudeste";2690;"Alho";"temporária";2629;NA;2633;28106;10690;79449
"5416";2006;2006;3;"Sudeste";2691;"Amendoim (em casca)";"temporária";80434;NA;80444;208826;2596;156657
"5417";2006;2006;3;"Sudeste";2692;"Arroz (em casca)";"temporária";116327;NA;121636;277729;2387;134332
"5418";2006;2006;3;"Sudeste";2693;"Aveia (em grão)";"temporária";NA;NA;NA;NA;NA;NA
"5419";2006;2006;3;"Sudeste";2694;"Batata-doce";"temporária";5605;NA;5635;83800;14950;31930
"5420";2006;2006;3;"Sudeste";2695;"Batata-inglesa";"temporária";69380;NA;69380;1729345;24925;1103476
"5421";2006;2006;3;"Sudeste";2696;"Cana-de-açúcar";"temporária";4142674;NA;4155564;332553607;80275;11799339
"5422";2006;2006;3;"Sudeste";2697;"Cebola";"temporária";8857;NA;8857;289270;32660;160801
"5423";2006;2006;3;"Sudeste";2698;"Centeio (em grão)";"temporária";NA;NA;NA;NA;NA;NA
"5424";2006;2006;3;"Sudeste";2699;"Cevada (em grão)";"temporária";NA;NA;NA;NA;NA;NA
"5425";2006;2006;3;"Sudeste";2700;"Ervilha (em grão)";"temporária";895;NA;895;2463;2751;1270
"5426";2006;2006;3;"Sudeste";2701;"Fava (em grão)";"temporária";1200;NA;1244;711;592;569
"5427";2006;2006;3;"Sudeste";2702;"Feijão (em grão)";"temporária";627239;NA;649807;796225;1269;932770
"5428";2006;2006;3;"Sudeste";2703;"Fumo (em folha)";"temporária";250;NA;250;110;440;58
"5429";2006;2006;3;"Sudeste";2704;"Juta (fibra)";"temporária";NA;NA;NA;NA;NA;NA
"5430";2006;2006;3;"Sudeste";2705;"Linho (semente)";"temporária";NA;NA;NA;NA;NA;NA
"5431";2006;2006;3;"Sudeste";2706;"Malva (fibra)";"temporária";NA;NA;NA;NA;NA;NA
"5432";2006;2006;3;"Sudeste";2707;"Mamona (baga)";"temporária";4287;NA;5416;6510;1518;4747
"5433";2006;2006;3;"Sudeste";2708;"Mandioca";"temporária";136207;NA;136572;2491650;18293;540752
"5434";2006;2006;3;"Sudeste";2709;"Melancia";"temporária";7853;NA;7875;216620;27584;68340
"5435";2006;2006;3;"Sudeste";2710;"Melão";"temporária";40;NA;40;535;13375;424
"5436";2006;2006;3;"Sudeste";2711;"Milho (em grão)";"temporária";2325601;NA;2430792;9634743;4142;2445956
"5437";2006;2006;3;"Sudeste";2712;"Rami (fibra)";"temporária";NA;NA;NA;NA;NA;NA
"5438";2006;2006;3;"Sudeste";2713;"Soja (em grão)";"temporária";1661713;NA;1665966;4102075;2468;1622905
"5439";2006;2006;3;"Sudeste";2714;"Sorgo (em grão)";"temporária";174782;NA;176093;393794;2253;70602
"5440";2006;2006;3;"Sudeste";2715;"Tomate";"temporária";24253;NA;24281;1569765;64724;837222
"5441";2006;2006;3;"Sudeste";2716;"Trigo (em grão)";"temporária";61764;NA;61764;161025;2607;60690
"5442";2006;2006;3;"Sudeste";2717;"Abacate";"permanente";6297;6367;NA;115218;18297;52104
"5443";2006;2006;3;"Sudeste";2718;"Algodão arbóreo (em caroço)";"permanente";NA;NA;NA;NA;NA;NA
"5444";2006;2006;3;"Sudeste";2719;"Azeitona";"permanente";NA;NA;NA;NA;NA;NA
"5445";2006;2006;3;"Sudeste";2720;"Banana (cacho)";"permanente";135049;135051;NA;2073503;15353;832505
"5446";2006;2006;3;"Sudeste";2721;"Borracha (látex coagulado)";"permanente";45600;45706;NA;109011;2390;177692
"5447";2006;2006;3;"Sudeste";2722;"Cacau (em amêndoa)";"permanente";20963;20963;NA;9550;455;35974
"5448";2006;2006;3;"Sudeste";2723;"Café (em grão) Total";"permanente";1843794;1843795;NA;2152500;1167;8073191
"5449";2006;2006;3;"Sudeste";2724;"Caqui";"permanente";4442;4446;NA;110485;24872;94672
"5450";2006;2006;3;"Sudeste";2725;"Castanha de caju";"permanente";NA;NA;NA;NA;NA;NA
"5451";2006;2006;3;"Sudeste";2726;"Chá-da-índia (folha verde)";"permanente";2505;2505;NA;17430;6958;8366
"5452";2006;2006;3;"Sudeste";2727;"Coco-da-baía";"permanente";23571;23597;NA;336802;14288;121329
"5453";2006;2006;3;"Sudeste";2728;"Dendê (cacho de coco)";"permanente";NA;NA;NA;NA;NA;NA
"5454";2006;2006;3;"Sudeste";2729;"Erva-mate (folha verde)";"permanente";NA;NA;NA;NA;NA;NA
